Id,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,wdsp,prcp,fog
14522,14523,,Kenya,2020-02-13,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,44,66.6,55.8,75.2,999.9,1.5,0.04,0
14523,14524,,Kenya,2020-02-14,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,45,67.4,58.8,76.3,999.9,2,0.0,0
14524,14525,,Kenya,2020-02-15,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,46,64.5,57.4,71.4,999.9,1,0.12,1
14525,14526,,Kenya,2020-02-16,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,47,65.7,57.2,76.5,999.9,1.7,1.06,1
14526,14527,,Kenya,2020-02-17,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,48,67.2,57.0,76.1,999.9,1.6,0.0,0
14527,14528,,Kenya,2020-02-18,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,49,68.0,55.6,77.5,999.9,1.8,0.0,0
14528,14529,,Kenya,2020-02-19,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,50,65.1,58.1,74.8,999.9,1.7,0.02,1
14529,14530,,Kenya,2020-02-20,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,51,69.5,54.1,82.4,999.9,0.7,0.0,0
14530,14531,,Kenya,2020-02-21,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,52,68.6,56.5,81.1,999.9,2.3,0.0,0
14531,14532,,Kenya,2020-02-22,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,53,68.0,56.8,77.7,999.9,2,0.0,0
14532,14533,,Kenya,2020-02-23,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,54,68.8,59.7,77.9,999.9,1.4,0.01,1
14533,14534,,Kenya,2020-02-24,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,55,67.6,56.8,78.8,999.9,1.7,0.01,0
14534,14535,,Kenya,2020-02-25,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,56,68.1,57.9,82.6,999.9,2.1,0.0,0
14535,14536,,Kenya,2020-02-26,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,57,67.9,60.1,79.2,999.9,2,0.28,0
14536,14537,,Kenya,2020-02-27,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,58,69.5,61.9,76.1,999.9,1.6,0.35,0
14537,14538,,Kenya,2020-02-28,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,59,68.1,59.7,78.6,999.9,2.6,0.0,0
14538,14539,,Kenya,2020-02-29,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,60,68.2,57.7,80.1,999.9,2.7,0.0,0
14539,14540,,Kenya,2020-03-01,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,61,69.7,56.7,82.0,999.9,2.7,0.0,0
14540,14541,,Kenya,2020-03-02,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,62,66.4,60.6,75.9,999.9,1.1,0.47,1
14541,14542,,Kenya,2020-03-03,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,63,67.1,57.9,77.2,999.9,2.1,0.08,0
14542,14543,,Kenya,2020-03-04,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,64,68.3,58.5,78.6,999.9,3.2,0.0,0
14543,14544,,Kenya,2020-03-05,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,65,69.5,60.6,82.9,999.9,2.7,0.0,0
14544,14545,,Kenya,2020-03-06,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,66,71.4,54.3,81.7,999.9,1.7,0.0,0
14545,14546,,Kenya,2020-03-07,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,67,72.0,59.0,82.8,999.9,2.2,0.0,0
14546,14547,,Kenya,2020-03-08,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,68,68.9,61.2,75.9,999.9,3.1,99.99,1
14547,14548,,Kenya,2020-03-09,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,69,68.8,63.5,75.9,999.9,2.6,0.47,1
14548,14549,,Kenya,2020-03-10,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,70,69.7,63.0,78.8,999.9,1.6,0.12,0
14549,14550,,Kenya,2020-03-11,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,71,67.2,60.6,75.2,999.9,1.4,0.08,0
14550,14551,,Kenya,2020-03-12,0.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,72,68.5,57.7,75.4,999.9,2.4,0.0,0
14551,14552,,Kenya,2020-03-13,1.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,73,68.7,59.9,77.4,999.9,2,0.02,0
14552,14553,,Kenya,2020-03-14,1.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,74,67.7,57.0,77.2,999.9,0.9,0.0,1
14553,14554,,Kenya,2020-03-15,3.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,75,67.3,56.1,77.4,999.9,2.3,0.08,0
14554,14555,,Kenya,2020-03-16,3.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,76,68.5,60.1,80.4,999.9,2.1,0.0,0
14555,14556,,Kenya,2020-03-17,3.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,77,67.8,58.8,75.2,999.9,1.8,0.02,1
14556,14557,,Kenya,2020-03-18,3.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,78,66.3,60.1,75.0,999.9,0.6,0.12,1
14557,14558,,Kenya,2020-03-19,7.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,79,67.0,59.9,75.6,999.9,2.1,0.24,1
14558,14559,,Kenya,2020-03-20,7.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,80,67.8,57.9,76.8,999.9,1.4,0.0,0
14559,14560,,Kenya,2020-03-21,7.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,81,68.5,62.6,76.5,999.9,2.3,0.2,1
14560,14561,,Kenya,2020-03-22,15.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,82,68.0,59.9,77.2,999.9,3,0.0,0
14561,14562,,Kenya,2020-03-23,16.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,83,67.5,55.4,77.7,999.9,2.7,99.99,1
14562,14563,,Kenya,2020-03-24,25.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,84,68.2,62.6,76.1,999.9,3,0.12,1
14563,14564,,Kenya,2020-03-25,28.0,0.0,Kenya-,-0.02360000000000001,37.90619999999995,85,67.7,60.1,74.5,999.9,2.4,2.05,1
14564,14565,,Kenya,2020-03-26,31.0,1.0,Kenya-,-0.02360000000000001,37.90619999999995,86,67.7,60.1,74.5,999.9,2.4,2.05,1
14600,14601,,"Korea, South",2020-01-22,1.0,0.0,"Korea, South-",36.0,128.0,22,34.2,27.3,36.0,993.7,1.7,0.0,0
14601,14602,,"Korea, South",2020-01-23,1.0,0.0,"Korea, South-",36.0,128.0,23,38.2,32.4,42.8,994.9,4.1,0.3,0
14602,14603,,"Korea, South",2020-01-24,2.0,0.0,"Korea, South-",36.0,128.0,24,40.1,33.1,48.6,999.9,4.7,0.0,0
14603,14604,,"Korea, South",2020-01-25,2.0,0.0,"Korea, South-",36.0,128.0,25,38.0,29.5,45.9,998.3,2.3,0.0,0
14604,14605,,"Korea, South",2020-01-26,3.0,0.0,"Korea, South-",36.0,128.0,26,42.0,28.6,47.5,995.2,8,0.0,0
14605,14606,,"Korea, South",2020-01-27,4.0,0.0,"Korea, South-",36.0,128.0,27,37.7,34.7,40.5,987.6,4.4,0.12,0
14606,14607,,"Korea, South",2020-01-28,4.0,0.0,"Korea, South-",36.0,128.0,28,41.6,34.0,48.4,987.2,2.2,0.45,0
14607,14608,,"Korea, South",2020-01-29,4.0,0.0,"Korea, South-",36.0,128.0,29,39.6,34.2,44.1,984.6,0.7,0.0,0
14608,14609,,"Korea, South",2020-01-30,4.0,0.0,"Korea, South-",36.0,128.0,30,39.0,33.4,44.8,985.5,2.2,0.0,0
14609,14610,,"Korea, South",2020-01-31,11.0,0.0,"Korea, South-",36.0,128.0,31,35.8,28.4,42.8,990.9,6.1,0.0,0
14610,14611,,"Korea, South",2020-02-01,12.0,0.0,"Korea, South-",36.0,128.0,32,35.2,27.0,40.1,994.6,4.2,0.0,0
14611,14612,,"Korea, South",2020-02-02,15.0,0.0,"Korea, South-",36.0,128.0,33,35.8,27.7,43.0,994.2,5.3,0.0,0
14612,14613,,"Korea, South",2020-02-03,15.0,0.0,"Korea, South-",36.0,128.0,34,30.1,19.4,38.3,996.5,6.1,0.0,0
14613,14614,,"Korea, South",2020-02-04,16.0,0.0,"Korea, South-",36.0,128.0,35,32.2,17.2,38.7,994.8,7.8,0.0,0
14614,14615,,"Korea, South",2020-02-05,19.0,0.0,"Korea, South-",36.0,128.0,36,19.5,12.4,27.1,0.1,8.7,0.01,0
14615,14616,,"Korea, South",2020-02-06,23.0,0.0,"Korea, South-",36.0,128.0,37,23.3,11.8,32.4,1.1,2.8,0.0,0
14616,14617,,"Korea, South",2020-02-07,24.0,0.0,"Korea, South-",36.0,128.0,38,30.9,15.1,35.6,996.7,9.7,0.0,0
14617,14618,,"Korea, South",2020-02-08,24.0,0.0,"Korea, South-",36.0,128.0,39,29.6,18.5,38.7,996.1,7.6,0.0,0
14618,14619,,"Korea, South",2020-02-09,25.0,0.0,"Korea, South-",36.0,128.0,40,33.6,17.8,39.6,993.1,7.8,0.0,0
14619,14620,,"Korea, South",2020-02-10,27.0,0.0,"Korea, South-",36.0,128.0,41,35.9,24.1,49.1,995.3,4.1,0.0,0
14620,14621,,"Korea, South",2020-02-11,28.0,0.0,"Korea, South-",36.0,128.0,42,43.5,22.8,54.7,996.1,2.1,0.0,0
14621,14622,,"Korea, South",2020-02-12,28.0,0.0,"Korea, South-",36.0,128.0,43,43.2,39.0,47.5,986.1,4.3,0.1,0
14622,14623,,"Korea, South",2020-02-13,28.0,0.0,"Korea, South-",36.0,128.0,44,41.8,35.6,49.1,989.8,4,0.38,0
14623,14624,,"Korea, South",2020-02-14,28.0,0.0,"Korea, South-",36.0,128.0,45,44.7,35.1,59.4,991.5,3.9,0.0,0
14624,14625,,"Korea, South",2020-02-15,28.0,0.0,"Korea, South-",36.0,128.0,46,49.1,36.9,56.5,985.6,7.5,0.0,0
14625,14626,,"Korea, South",2020-02-16,29.0,0.0,"Korea, South-",36.0,128.0,47,28.3,24.4,33.1,983.4,12.3,0.19,0
14626,14627,,"Korea, South",2020-02-17,30.0,0.0,"Korea, South-",36.0,128.0,48,22.4,18.5,27.5,988.1,10.4,0.05,0
14627,14628,,"Korea, South",2020-02-18,31.0,0.0,"Korea, South-",36.0,128.0,49,28.7,18.5,35.1,997.2,8.1,0.01,0
14628,14629,,"Korea, South",2020-02-19,31.0,0.0,"Korea, South-",36.0,128.0,50,35.0,22.6,46.4,999.7,3.6,0.0,0
14629,14630,,"Korea, South",2020-02-20,104.0,1.0,"Korea, South-",36.0,128.0,51,38.0,26.6,52.7,3.5,3,0.0,0
14630,14631,,"Korea, South",2020-02-21,204.0,2.0,"Korea, South-",36.0,128.0,52,45.7,26.6,56.5,996.8,3.6,0.0,0
14631,14632,,"Korea, South",2020-02-22,433.0,2.0,"Korea, South-",36.0,128.0,53,37.7,29.8,45.5,995.9,12.6,0.11,0
14632,14633,,"Korea, South",2020-02-23,602.0,6.0,"Korea, South-",36.0,128.0,54,35.3,24.4,45.0,997.7,4.4,0.0,0
14633,14634,,"Korea, South",2020-02-24,833.0,8.0,"Korea, South-",36.0,128.0,55,46.5,23.7,59.2,992.5,2.7,0.0,0
14634,14635,,"Korea, South",2020-02-25,977.0,10.0,"Korea, South-",36.0,128.0,56,41.2,39.0,42.3,988.3,5.2,1.03,0
14635,14636,,"Korea, South",2020-02-26,1261.0,12.0,"Korea, South-",36.0,128.0,57,44.3,36.9,55.8,993.8,3.8,0.71,0
14636,14637,,"Korea, South",2020-02-27,1766.0,13.0,"Korea, South-",36.0,128.0,58,38.5,33.3,45.9,997.7,3.3,0.0,0
14637,14638,,"Korea, South",2020-02-28,2337.0,13.0,"Korea, South-",36.0,128.0,59,36.4,32.9,39.2,991.3,2.2,0.09,0
14638,14639,,"Korea, South",2020-02-29,3150.0,16.0,"Korea, South-",36.0,128.0,60,40.2,32.4,50.4,988.5,1.7,0.09,0
14639,14640,,"Korea, South",2020-03-01,3736.0,17.0,"Korea, South-",36.0,128.0,61,43.5,31.1,52.9,988.6,6.4,0.0,0
14640,14641,,"Korea, South",2020-03-02,4335.0,28.0,"Korea, South-",36.0,128.0,62,37.2,29.3,46.8,993.9,5.6,0.0,0
14641,14642,,"Korea, South",2020-03-03,5186.0,28.0,"Korea, South-",36.0,128.0,63,44.3,28.9,51.8,992.8,4.5,0.0,0
14642,14643,,"Korea, South",2020-03-04,5621.0,35.0,"Korea, South-",36.0,128.0,64,34.3,28.4,43.7,991.6,12.9,0.0,0
14643,14644,,"Korea, South",2020-03-05,6088.0,35.0,"Korea, South-",36.0,128.0,65,33.3,22.6,43.2,994.1,6,0.0,0
14644,14645,,"Korea, South",2020-03-06,6593.0,42.0,"Korea, South-",36.0,128.0,66,39.0,20.8,52.7,990.7,2.4,0.0,0
14645,14646,,"Korea, South",2020-03-07,7041.0,44.0,"Korea, South-",36.0,128.0,67,38.2,28.8,46.4,988.5,1.7,0.02,0
14646,14647,,"Korea, South",2020-03-08,7314.0,50.0,"Korea, South-",36.0,128.0,68,43.7,27.0,57.6,988.8,2.8,0.02,0
14647,14648,,"Korea, South",2020-03-09,7478.0,53.0,"Korea, South-",36.0,128.0,69,47.8,31.1,55.4,981.9,2.5,0.0,0
14648,14649,,"Korea, South",2020-03-10,7513.0,54.0,"Korea, South-",36.0,128.0,70,39.7,32.9,45.5,979.2,9.8,0.27,0
14649,14650,,"Korea, South",2020-03-11,7755.0,60.0,"Korea, South-",36.0,128.0,71,37.3,25.3,46.4,989.9,7.9,0.21,0
14650,14651,,"Korea, South",2020-03-12,7869.0,66.0,"Korea, South-",36.0,128.0,72,46.0,23.7,59.9,991.3,4.3,0.0,0
14651,14652,,"Korea, South",2020-03-13,7979.0,66.0,"Korea, South-",36.0,128.0,73,40.9,28.9,52.0,989.8,9.3,0.0,0
14652,14653,,"Korea, South",2020-03-14,8086.0,72.0,"Korea, South-",36.0,128.0,74,39.6,28.2,46.4,983.8,8.5,0.0,0
14653,14654,,"Korea, South",2020-03-15,8162.0,75.0,"Korea, South-",36.0,128.0,75,37.5,28.6,47.5,983.8,9.5,0.0,0
14654,14655,,"Korea, South",2020-03-16,8236.0,75.0,"Korea, South-",36.0,128.0,76,39.7,28.4,48.4,990.6,7,0.0,0
14655,14656,,"Korea, South",2020-03-17,8320.0,81.0,"Korea, South-",36.0,128.0,77,45.4,30.2,55.6,985.5,8.7,0.0,0
14656,14657,,"Korea, South",2020-03-18,8413.0,84.0,"Korea, South-",36.0,128.0,78,48.2,29.3,62.8,982.3,3.2,0.0,0
14657,14658,,"Korea, South",2020-03-19,8565.0,91.0,"Korea, South-",36.0,128.0,79,46.4,34.3,60.1,979.4,17.5,0.0,0
14658,14659,,"Korea, South",2020-03-20,8652.0,94.0,"Korea, South-",36.0,128.0,80,46.5,37.9,58.3,984.2,5.7,0.0,0
14659,14660,,"Korea, South",2020-03-21,8799.0,102.0,"Korea, South-",36.0,128.0,81,62.0,34.7,72.7,981.5,7.8,0.0,0
14660,14661,,"Korea, South",2020-03-22,8961.0,111.0,"Korea, South-",36.0,128.0,82,52.5,39.2,65.3,985.1,6.8,0.0,0
14661,14662,,"Korea, South",2020-03-23,8961.0,111.0,"Korea, South-",36.0,128.0,83,49.2,32.9,60.8,988.0,7.1,0.0,0
14662,14663,,"Korea, South",2020-03-24,9037.0,120.0,"Korea, South-",36.0,128.0,84,48.1,31.1,63.0,991.1,2.2,0.0,0
14663,14664,,"Korea, South",2020-03-25,9137.0,126.0,"Korea, South-",36.0,128.0,85,54.9,32.9,67.3,990.1,3,0.0,0
14664,14665,,"Korea, South",2020-03-26,9241.0,131.0,"Korea, South-",36.0,128.0,86,54.9,32.9,67.3,990.1,3,0.0,0
14700,14701,,Kuwait,2020-01-22,0.0,0.0,Kuwait-,29.5,47.75,22,59.8,52.0,68.0,999.9,7.5,0.0,0
14701,14702,,Kuwait,2020-01-23,0.0,0.0,Kuwait-,29.5,47.75,23,53.6,45.7,62.6,999.9,5.2,0.0,0
14702,14703,,Kuwait,2020-01-24,0.0,0.0,Kuwait-,29.5,47.75,24,54.1,43.0,66.7,999.9,3.8,0.0,0
14703,14704,,Kuwait,2020-01-25,0.0,0.0,Kuwait-,29.5,47.75,25,52.6,46.6,62.4,999.9,5.5,0.0,0
14704,14705,,Kuwait,2020-01-26,0.0,0.0,Kuwait-,29.5,47.75,26,53.6,43.9,64.6,999.9,8.5,0.0,0
14705,14706,,Kuwait,2020-01-27,0.0,0.0,Kuwait-,29.5,47.75,27,54.7,44.8,66.7,999.9,6,0.0,0
14706,14707,,Kuwait,2020-01-28,0.0,0.0,Kuwait-,29.5,47.75,28,55.1,43.3,68.2,999.9,2.3,0.0,0
14707,14708,,Kuwait,2020-01-29,0.0,0.0,Kuwait-,29.5,47.75,29,58.5,49.1,72.0,999.9,5.2,0.0,0
14708,14709,,Kuwait,2020-01-30,0.0,0.0,Kuwait-,29.5,47.75,30,57.1,45.1,71.2,999.9,4.9,0.0,0
14709,14710,,Kuwait,2020-01-31,0.0,0.0,Kuwait-,29.5,47.75,31,59.5,48.2,72.3,999.9,3.6,0.0,0
14710,14711,,Kuwait,2020-02-01,0.0,0.0,Kuwait-,29.5,47.75,32,57.7,50.4,66.6,999.9,3.5,0.0,0
14711,14712,,Kuwait,2020-02-02,0.0,0.0,Kuwait-,29.5,47.75,33,55.4,43.3,69.3,999.9,2.9,0.0,0
14712,14713,,Kuwait,2020-02-03,0.0,0.0,Kuwait-,29.5,47.75,34,55.9,46.2,65.8,999.9,2.7,0.01,0
14713,14714,,Kuwait,2020-02-04,0.0,0.0,Kuwait-,29.5,47.75,35,55.3,43.3,66.9,999.9,3.1,0.0,0
14714,14715,,Kuwait,2020-02-05,0.0,0.0,Kuwait-,29.5,47.75,36,59.0,47.8,70.7,999.9,3.4,0.0,0
14715,14716,,Kuwait,2020-02-06,0.0,0.0,Kuwait-,29.5,47.75,37,64.2,49.6,80.1,999.9,3.5,0.0,0
14716,14717,,Kuwait,2020-02-07,0.0,0.0,Kuwait-,29.5,47.75,38,69.0,57.6,86.0,999.9,6.8,0.07,0
14717,14718,,Kuwait,2020-02-08,0.0,0.0,Kuwait-,29.5,47.75,39,65.8,52.7,81.7,999.9,3.3,0.0,0
14718,14719,,Kuwait,2020-02-09,0.0,0.0,Kuwait-,29.5,47.75,40,61.3,54.7,68.9,999.9,3.3,0.0,0
14719,14720,,Kuwait,2020-02-10,0.0,0.0,Kuwait-,29.5,47.75,41,52.4,43.2,59.4,999.9,5.6,0.0,0
14720,14721,,Kuwait,2020-02-11,0.0,0.0,Kuwait-,29.5,47.75,42,45.8,36.5,57.2,999.9,6,0.0,0
14721,14722,,Kuwait,2020-02-12,0.0,0.0,Kuwait-,29.5,47.75,43,44.4,32.7,55.8,999.9,3.5,0.0,0
14722,14723,,Kuwait,2020-02-13,0.0,0.0,Kuwait-,29.5,47.75,44,51.8,37.6,67.3,999.9,2.3,0.0,0
14723,14724,,Kuwait,2020-02-14,0.0,0.0,Kuwait-,29.5,47.75,45,58.8,43.9,77.0,999.9,3.4,0.0,0
14724,14725,,Kuwait,2020-02-15,0.0,0.0,Kuwait-,29.5,47.75,46,62.6,50.0,76.8,999.9,2.2,0.0,0
14725,14726,,Kuwait,2020-02-16,0.0,0.0,Kuwait-,29.5,47.75,47,64.7,51.3,80.2,999.9,5.3,0.0,0
14726,14727,,Kuwait,2020-02-17,0.0,0.0,Kuwait-,29.5,47.75,48,67.8,60.1,80.6,999.9,7.4,0.0,0
14727,14728,,Kuwait,2020-02-18,0.0,0.0,Kuwait-,29.5,47.75,49,67.2,57.9,81.3,999.9,4.1,0.0,0
14728,14729,,Kuwait,2020-02-19,0.0,0.0,Kuwait-,29.5,47.75,50,73.4,58.3,89.8,999.9,8.4,0.0,0
14729,14730,,Kuwait,2020-02-20,0.0,0.0,Kuwait-,29.5,47.75,51,68.6,58.6,75.9,999.9,6.2,0.0,0
14730,14731,,Kuwait,2020-02-21,0.0,0.0,Kuwait-,29.5,47.75,52,65.1,53.8,75.9,999.9,3.3,0.0,0
14731,14732,,Kuwait,2020-02-22,0.0,0.0,Kuwait-,29.5,47.75,53,66.5,54.7,81.5,999.9,4.1,0.0,0
14732,14733,,Kuwait,2020-02-23,0.0,0.0,Kuwait-,29.5,47.75,54,67.0,55.2,80.4,999.9,4,0.0,0
14733,14734,,Kuwait,2020-02-24,1.0,0.0,Kuwait-,29.5,47.75,55,72.3,61.5,88.5,999.9,6.9,0.0,0
14734,14735,,Kuwait,2020-02-25,11.0,0.0,Kuwait-,29.5,47.75,56,72.2,59.5,88.9,999.9,10.1,0.11,0
14735,14736,,Kuwait,2020-02-26,26.0,0.0,Kuwait-,29.5,47.75,57,63.1,56.3,72.7,999.9,11,0.0,0
14736,14737,,Kuwait,2020-02-27,43.0,0.0,Kuwait-,29.5,47.75,58,62.7,52.2,74.7,999.9,4.2,0.12,0
14737,14738,,Kuwait,2020-02-28,45.0,0.0,Kuwait-,29.5,47.75,59,65.2,53.2,77.9,999.9,2.5,0.0,0
14738,14739,,Kuwait,2020-02-29,45.0,0.0,Kuwait-,29.5,47.75,60,65.8,52.3,81.5,999.9,3.7,0.0,0
14739,14740,,Kuwait,2020-03-01,45.0,0.0,Kuwait-,29.5,47.75,61,70.9,56.8,87.6,999.9,4.2,0.0,0
14740,14741,,Kuwait,2020-03-02,56.0,0.0,Kuwait-,29.5,47.75,62,65.7,56.3,75.4,999.9,3.5,0.0,0
14741,14742,,Kuwait,2020-03-03,56.0,0.0,Kuwait-,29.5,47.75,63,65.1,53.2,75.7,999.9,4.2,0.0,0
14742,14743,,Kuwait,2020-03-04,56.0,0.0,Kuwait-,29.5,47.75,64,64.9,52.7,76.8,999.9,5,0.0,0
14743,14744,,Kuwait,2020-03-05,58.0,0.0,Kuwait-,29.5,47.75,65,67.1,52.9,81.1,999.9,3.2,0.0,0
14744,14745,,Kuwait,2020-03-06,58.0,0.0,Kuwait-,29.5,47.75,66,68.7,53.4,85.8,999.9,5.1,0.0,0
14745,14746,,Kuwait,2020-03-07,61.0,0.0,Kuwait-,29.5,47.75,67,70.7,61.2,82.0,999.9,5.5,0.0,0
14746,14747,,Kuwait,2020-03-08,64.0,0.0,Kuwait-,29.5,47.75,68,69.2,60.8,77.7,999.9,6.3,0.0,0
14747,14748,,Kuwait,2020-03-09,64.0,0.0,Kuwait-,29.5,47.75,69,72.2,60.8,84.9,999.9,5.1,0.0,0
14748,14749,,Kuwait,2020-03-10,69.0,0.0,Kuwait-,29.5,47.75,70,71.7,59.2,86.0,999.9,3.2,0.0,0
14749,14750,,Kuwait,2020-03-11,72.0,0.0,Kuwait-,29.5,47.75,71,72.3,57.9,88.9,999.9,3.7,0.0,0
14750,14751,,Kuwait,2020-03-12,80.0,0.0,Kuwait-,29.5,47.75,72,71.7,57.6,88.5,999.9,3.9,0.0,0
14751,14752,,Kuwait,2020-03-13,80.0,0.0,Kuwait-,29.5,47.75,73,69.2,56.8,88.0,999.9,7,0.0,0
14752,14753,,Kuwait,2020-03-14,104.0,0.0,Kuwait-,29.5,47.75,74,69.8,65.8,75.2,999.9,7.1,0.04,0
14753,14754,,Kuwait,2020-03-15,112.0,0.0,Kuwait-,29.5,47.75,75,71.0,64.9,81.7,999.9,3.7,0.0,0
14754,14755,,Kuwait,2020-03-16,123.0,0.0,Kuwait-,29.5,47.75,76,71.9,61.5,84.4,999.9,3.5,0.0,0
14755,14756,,Kuwait,2020-03-17,130.0,0.0,Kuwait-,29.5,47.75,77,72.9,61.2,87.6,999.9,5.4,0.0,0
14756,14757,,Kuwait,2020-03-18,142.0,0.0,Kuwait-,29.5,47.75,78,70.5,63.5,78.4,999.9,8.4,0.31,0
14757,14758,,Kuwait,2020-03-19,148.0,0.0,Kuwait-,29.5,47.75,79,70.6,60.4,79.7,999.9,4.2,0.0,0
14758,14759,,Kuwait,2020-03-20,159.0,0.0,Kuwait-,29.5,47.75,80,71.0,62.1,83.3,999.9,6.2,0.0,0
14759,14760,,Kuwait,2020-03-21,176.0,0.0,Kuwait-,29.5,47.75,81,75.0,62.2,90.3,999.9,4.9,0.0,0
14760,14761,,Kuwait,2020-03-22,188.0,0.0,Kuwait-,29.5,47.75,82,65.0,59.4,73.6,999.9,6.8,0.0,0
14761,14762,,Kuwait,2020-03-23,189.0,0.0,Kuwait-,29.5,47.75,83,65.5,54.0,76.5,999.9,5.5,0.0,0
14762,14763,,Kuwait,2020-03-24,191.0,0.0,Kuwait-,29.5,47.75,84,68.7,57.7,82.2,999.9,4.2,0.0,0
14763,14764,,Kuwait,2020-03-25,195.0,0.0,Kuwait-,29.5,47.75,85,70.7,59.5,85.5,999.9,4.5,0.0,0
14764,14765,,Kuwait,2020-03-26,208.0,0.0,Kuwait-,29.5,47.75,86,70.7,59.5,85.5,999.9,4.5,0.0,0
14800,14801,,Kyrgyzstan,2020-01-22,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,22,5.9,-3.5,10.4,798.1,2.3,99.99,1
14801,14802,,Kyrgyzstan,2020-01-23,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,23,4.3,-7.8,17.4,800.8,2.8,0.0,0
14802,14803,,Kyrgyzstan,2020-01-24,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,24,5.9,-10.1,12.9,795.2,2.9,99.99,1
14803,14804,,Kyrgyzstan,2020-01-25,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,25,7.9,-1.8,16.7,797.1,2.4,0.0,0
14804,14805,,Kyrgyzstan,2020-01-26,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,26,5.7,-3.6,19.2,796.7,2.6,0.0,0
14805,14806,,Kyrgyzstan,2020-01-27,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,27,5.4,-7.2,21.6,796.6,2.3,0.0,0
14806,14807,,Kyrgyzstan,2020-01-28,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,28,6.0,-2.6,15.6,801.0,3.1,0.0,0
14807,14808,,Kyrgyzstan,2020-01-29,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,29,1.9,-7.6,17.2,800.9,2.9,0.0,0
14808,14809,,Kyrgyzstan,2020-01-30,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,30,-0.6,-11.2,11.8,800.6,2.9,0.0,0
14809,14810,,Kyrgyzstan,2020-01-31,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,31,-0.1,-10.1,12.9,800.0,2.7,0.0,0
14810,14811,,Kyrgyzstan,2020-02-01,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,32,-1.1,-14.8,15.3,799.4,2.4,0.0,0
14811,14812,,Kyrgyzstan,2020-02-02,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,33,2.1,-13.0,14.2,798.4,2.8,0.0,0
14812,14813,,Kyrgyzstan,2020-02-03,0.0,0.0,Kyrgyzstan-,41.20440000000004,74.76609999999992,34,6.4,-6.9,15.1,796.1,2.2,0.0,0
